gene	transcript	chromosome	strand	TSS source	primary TSS	secondary TSS
Smarca2	P1P2	chr19	+	CAGE, matched peaks	(26605164, 26605185)	(26605164, 26605185)
Smarca4	P1P2	chr9	+	CAGE, matched peaks	(21616230, 21616281)	(21616128, 21616147)
Smarca5	P1P2	chr8	-	CAGE, matched peaks	(80739030, 80739058)	(80739300, 80739337)
Smarcad1	P1P2	chr6	+	CAGE, matched peaks	(65042575, 65042662)	(65042807, 65042900)
Smarcal1	P1P2	chr1	+	CAGE, matched peaks	(72583245, 72583282)	(72583294, 72583299)
Smarcb1	P1P2	chr10	-	CAGE, matched peaks	(75921562, 75921625)	(75921546, 75921553)
Smarcc1	P1P2	chr9	+	CAGE, matched peaks	(110132015, 110132102)	(110131989, 110131998)
Smarcc2	P1P2	chr10	+	CAGE, matched peaks	(128459290, 128459328)	(128459259, 128459277)
Smarcd1	P1P2	chr15	+	CAGE, matched peaks	(99702278, 99702312)	(99702137, 99702205)
Smarcd2	P1P2	chr11	-	CAGE, matched peaks	(106272706, 106272814)	(106272927, 106273006)
Smarcd3	P1P2	chr5	-	CAGE, matched peaks	(24601961, 24602007)	(24601961, 24602007)
Smarce1	P1P2	chr11	-	CAGE, matched peaks	(99230430, 99230464)	(99230919, 99230959)
Smc1a	P1	chrX	+	CAGE, matched peaks	(152016435, 152016518)	(152016435, 152016518)
Smc1a	P2	chrX	+	CAGE, matched peaks	(152036391, 152036424)	(152036391, 152036424)
Smc1b	P1P2	chr15	-	CAGE, matched peaks	(85131949, 85131987)	(85131949, 85131987)
Smc2	P1P2	chr4	+	CAGE, matched peaks	(52439235, 52439287)	(52439224, 52439232)
Smc3	P1P2	chr19	+	CAGE, matched peaks	(53600377, 53600435)	(53600449, 53600478)
Smc4	P1	chr3	+	CAGE, matched peaks	(69004969, 69005021)	(69004969, 69005021)
Smc4	P2	chr3	+	CAGE, matched peaks	(69030248, 69030303)	(69030248, 69030303)
Smc5	P1P2	chr19	-	CAGE, matched peaks	(23273815, 23273861)	(23273864, 23273884)
Smc6	P1P2	chr12	+	CAGE, matched peaks	(11266101, 11266178)	(11266179, 11266188)
Smchd1	P1P2	chr17	-	CAGE, matched peaks	(71475285, 71475340)	(71475477, 71475505)
Smco1	P1P2	chr16	+	CAGE, primary peaks	(32271473, 32271523)	(32271530, 32271544)
Smco2	P1P2	chr6	+	CAGE, primary peaks	(146850120, 146850159)	(146850100, 146850109)
Smco3	P1P2	chr6	-	CAGE, primary peaks	(136835397, 136835424)	(136835426, 136835447)
Smco4	ENSMUST00000045620.3	chr9	+	Annotation	(15505486, 15505486)	(15505486, 15505486)
Smco4	ENSMUST00000178999.1	chr9	+	Annotation	(15520845, 15520845)	(15520845, 15520845)
Smcp	P1P2	chr3	-	CAGE, matched peaks	(92588982, 92589017)	(92589037, 92589043)
Smcr8	P1P2	chr11	+	CAGE, matched peaks	(60777531, 60777563)	(60777531, 60777563)
Smdt1	P1P2	chr15	+	CAGE, primary peaks	(82346042, 82346088)	(82346008, 82346035)
Smek1	P1P2	chr12	-	CAGE, matched peaks	(101083653, 101083717)	(101083449, 101083487)
Smek2	P1P2	chr11	+	CAGE, matched peaks	(29172948, 29172996)	(29172913, 29172925)
Smg1	P1P2	chr7	-	CAGE, matched peaks	(118243564, 118243641)	(118243362, 118243412)
Smg5	P1P2	chr3	+	CAGE, matched peaks	(88336256, 88336304)	(88336256, 88336304)
Smg6	P1P2	chr11	+	CAGE, matched peaks	(74925837, 74925867)	(74925878, 74925909)
Smg7	P1P2	chr1	-	CAGE, matched peaks	(152902628, 152902669)	(152902757, 152902779)
Smg8	P1P2	chr11	-	CAGE, primary peaks	(87086752, 87086781)	(87086752, 87086781)
Smg9	P1P2	chr7	+	CAGE, primary peaks	(24399606, 24399673)	(24399674, 24399727)
Smgc	P1P2	chr15	+	CAGE, matched peaks	(91838322, 91838332)	(91838255, 91838265)
Smim1	P1P2	chr4	-	CAGE, primary peaks	(154025906, 154025919)	(154026305, 154026350)
Smim11	P1P2	chr16	+	CAGE, primary peaks	(92301266, 92301323)	(92301266, 92301323)
Smim12	P1P2	chr4	+	CAGE, primary peaks	(127243788, 127243856)	(127243788, 127243856)
Smim13	P1P2	chr13	+	CAGE, primary peaks	(41249841, 41249863)	(41249811, 41249837)
Smim14	P1P2	chr5	-	CAGE, primary peaks	(65492790, 65492868)	(65492925, 65492970)
Smim15	ENSMUST00000095458.4	chr13	+	Annotation	(108046423, 108046423)	(108046423, 108046423)
Smim17	P1P2	chr7	+	CAGE, primary peaks	(6415164, 6415206)	(6415164, 6415206)
Smim18	P1P2	chr8	-	CAGE, primary peaks	(33747724, 33747781)	(33747724, 33747781)
Smim19	P1P2	chr8	-	CAGE, primary peaks	(22476809, 22476873)	(22476623, 22476686)
Smim20	P1P2	chr5	+	CAGE, primary peaks	(53267130, 53267189)	(53267103, 53267127)
Smim22	P1P2	chr16	+	CAGE, primary peaks	(5007306, 5007341)	(5007283, 5007293)
Smim3	P1P2	chr18	-	CAGE, primary peaks	(60501515, 60501620)	(60501515, 60501620)
Smim4	P1P2	chr14	-	CAGE, primary peaks	(31128885, 31128923)	(31128924, 31128960)
Smim5	P1P2	chr11	+	CAGE, primary peaks	(115900196, 115900211)	(115900192, 115900195)
Smim6	P1P2	chr11	+	CAGE, primary peaks	(115912315, 115912335)	(115912001, 115912025)
Smim7	P1P2	chr8	-	CAGE, primary peaks	(72571033, 72571067)	(72571033, 72571067)
Smim8	P1P2	chr4	-	CAGE, primary peaks	(34778322, 34778381)	(34778322, 34778381)
Smim9	P1P2	chrX	-	CAGE, primary peaks	(75163757, 75163773)	(75163757, 75163773)
Smlr1	P1P2	chr10	-	CAGE, primary peaks	(25536114, 25536155)	(25536114, 25536155)
Smn1	P1P2	chr13	+	CAGE, matched peaks	(100124850, 100124886)	(100124850, 100124886)
Smndc1	P1P2	chr19	-	CAGE, matched peaks	(53390589, 53390622)	(53390559, 53390581)
Smo	P1P2	chr6	+	CAGE, matched peaks	(29735471, 29735547)	(29735631, 29735663)
Smoc1	P1P2	chr12	+	CAGE, matched peaks	(81026800, 81026818)	(81026800, 81026818)
Smoc2	P1P2	chr17	+	CAGE, matched peaks	(14279531, 14279550)	(14279506, 14279513)
Smok2a	P1P2	chr17	+	CAGE, matched peaks	(13220833, 13220836)	(13220833, 13220836)
Smok2b	ENSMUST00000059824.6	chr17	+	Annotation	(13234870, 13234870)	(13234870, 13234870)
Smok2b	ENSMUST00000162940.1	chr17	+	Annotation	(13228851, 13228851)	(13228851, 13228851)
Smok3a	ENSMUST00000085886.2,ENSMUST00000171498.1	chr5	+	Annotation	(138021351, 138021351)	(138021351, 138021351)
Smok3b	ENSMUST00000100537.2	chr5	+	Annotation	(138037223, 138037223)	(138037223, 138037223)
Smok3b	ENSMUST00000166206.2	chr5	+	Annotation	(138021428, 138021428)	(138021428, 138021428)
Smok4a	ENSMUST00000115649.2	chr17	+	Annotation	(13526127, 13526127)	(13526127, 13526127)
Smox	P1P2	chr2	+	CAGE, matched peaks	(131491883, 131491940)	(131491947, 131491956)
Smpd1	P1P2	chr7	+	CAGE, matched peaks	(105554378, 105554487)	(105554499, 105554514)
Smpd2	P1P2	chr10	-	CAGE, matched peaks	(41490335, 41490368)	(41490369, 41490380)
Smpd3	P1P2	chr8	-	CAGE, matched peaks	(106337929, 106337980)	(106337929, 106337980)
Smpd4	P1P2	chr16	+	CAGE, matched peaks	(17619341, 17619387)	(17619341, 17619387)
Smpd5	P1P2	chr15	+	CAGE, primary peaks	(76294825, 76294856)	(76294825, 76294856)
Smpdl3a	P1P2	chr10	+	CAGE, matched peaks	(57794571, 57794664)	(57794548, 57794569)
Smpdl3b	P1P2	chr4	-	CAGE, matched peaks	(132757107, 132757152)	(132757162, 132757187)
Smpx	P1P2	chrX	+	CAGE, matched peaks	(157699113, 157699134)	(157699153, 157699166)
Smr2	ENSMUST00000087043.3	chr5	+	Annotation	(88086555, 88086555)	(88086555, 88086555)
Smr3a	P1P2	chr5	+	CAGE, matched peaks	(88002530, 88002552)	(88002579, 88002583)
Sms	P1P2	chrX	-	CAGE, matched peaks	(157492022, 157492059)	(157492061, 157492081)
Smtn	P1P2	chr11	-	CAGE, matched peaks	(3539228, 3539267)	(3539228, 3539267)
Smtnl1	P1P2	chr2	-	CAGE, matched peaks	(84822546, 84822593)	(84822526, 84822542)
Smtnl2	P1P2	chr11	-	CAGE, matched peaks	(72411695, 72411718)	(72411721, 72411733)
Smu1	P1P2	chr4	-	CAGE, matched peaks	(40757823, 40757890)	(40757818, 40757821)
Smug1	P1	chr15	-	CAGE, matched peaks	(103163294, 103163336)	(103163294, 103163336)
Smug1	P2	chr15	-	CAGE, matched peaks	(103168029, 103168046)	(103168029, 103168046)
Smurf1	P1P2	chr5	-	CAGE, matched peaks	(144965793, 144965877)	(144965896, 144965909)
Smurf2	P1P2	chr11	-	CAGE, matched peaks	(106920681, 106920735)	(106920249, 106920271)
Smyd1	P1P2	chr6	-	CAGE, matched peaks	(71262237, 71262255)	(71262237, 71262255)
Smyd2	P1P2	chr1	-	CAGE, matched peaks	(189922252, 189922327)	(189922371, 189922393)
Smyd3	P1P2	chr1	-	CAGE, matched peaks	(179517992, 179518026)	(179518027, 179518044)
Smyd4	P1P2	chr11	+	CAGE, matched peaks	(75348493, 75348560)	(75348566, 75348604)
Smyd5	P1P2	chr6	+	CAGE, matched peaks	(85431970, 85432010)	(85432011, 85432045)
Snai1	P1P2	chr2	+	CAGE, matched peaks	(167538192, 167538210)	(167538192, 167538210)
Snai2	P1P2	chr16	+	CAGE, matched peaks	(14705832, 14705858)	(14705868, 14705885)
Snai3	P1P2	chr8	-	CAGE, matched peaks	(122460666, 122460695)	(122460709, 122460714)
Snap23	P1P2	chr2	+	CAGE, matched peaks	(120567687, 120567726)	(120567652, 120567678)
Snap25	P1P2	chr2	+	CAGE, matched peaks	(136713444, 136713492)	(136713507, 136713528)
Snap29	P1P2	chr16	+	CAGE, matched peaks	(17405981, 17406098)	(17405981, 17406098)
Snap47	P1P2	chr11	-	CAGE, matched peaks	(59449953, 59450035)	(59449941, 59449950)
Snap91	P1P2	chr9	-	CAGE, matched peaks	(86880414, 86880467)	(86880647, 86880659)
Snapc1	P1P2	chr12	+	CAGE, matched peaks	(73964481, 73964542)	(73964544, 73964563)
Snapc2	P1P2	chr8	+	CAGE, matched peaks	(4253067, 4253128)	(4253067, 4253128)
Snapc3	P1P2	chr4	+	CAGE, matched peaks	(83417715, 83417758)	(83417990, 83418015)
Snapc4	P1P2	chr2	-	CAGE, matched peaks	(26380600, 26380654)	(26380600, 26380654)
Snapc5	P1P2	chr9	+	CAGE, matched peaks	(64179289, 64179349)	(64179271, 64179282)
Snapin	P1P2	chr3	-	CAGE, matched peaks	(90490975, 90491038)	(90490717, 90490767)
Snca	P1P2	chr6	-	CAGE, matched peaks	(60828832, 60828883)	(60829786, 60829823)
Sncaip	P1P2	chr18	+	CAGE, matched peaks	(52768217, 52768299)	(52768336, 52768387)
Sncb	P1P2	chr13	-	CAGE, matched peaks	(54766553, 54766572)	(54766500, 54766503)
Sncg	P1P2	chr14	-	CAGE, matched peaks	(34374617, 34374690)	(34374797, 34374809)
Snd1	P1P2	chr6	+	CAGE, matched peaks	(28480386, 28480413)	(28480337, 28480370)
Sned1	P1P2	chr1	+	CAGE, matched peaks	(93235836, 93235842)	(93236061, 93236071)
Snf8	P1P2	chr11	+	CAGE, matched peaks	(96034906, 96034952)	(96034906, 96034952)
Snhg11	P1P2	chr2	+	CAGE, matched peaks	(158375703, 158375721)	(158375703, 158375721)
Snip1	P1P2	chr4	+	CAGE, matched peaks	(125066672, 125066715)	(125066723, 125066732)
Snn	P1P2	chr16	+	CAGE, matched peaks	(11066292, 11066381)	(11066292, 11066381)
Snph	P1P2	chr2	-	CAGE, matched peaks	(151632517, 151632599)	(151632621, 151632632)
Snrk	P1P2	chr9	+	CAGE, matched peaks	(122117258, 122117326)	(122117338, 122117367)
Snrnp200	P1P2	chr2	+	CAGE, matched peaks	(127208358, 127208444)	(127208336, 127208344)
Snrnp25	P1P2	chr11	+	CAGE, matched peaks	(32205411, 32205481)	(32205483, 32205504)
Snrnp27	P1P2	chr6	-	CAGE, matched peaks	(86684510, 86684529)	(86684481, 86684508)
Snrnp35	P1P2	chr5	+	CAGE, matched peaks	(124483165, 124483185)	(124483128, 124483158)
Snrnp40	P1P2	chr4	+	CAGE, matched peaks	(130360159, 130360208)	(130360159, 130360208)
Snrnp48	P1P2	chr13	+	CAGE, matched peaks	(38204928, 38204962)	(38204928, 38204962)
Snrnp70	P1P2	chr7	-	CAGE, matched peaks	(45395672, 45395719)	(45395215, 45395229)
Snrpa	P1P2	chr7	-	CAGE, matched peaks	(27196138, 27196174)	(27195727, 27195768)
Snrpa1	P1P2	chr7	+	CAGE, matched peaks	(66060528, 66060597)	(66060598, 66060607)
Snrpb	P1P2	chr2	-	CAGE, matched peaks	(130179310, 130179376)	(130179310, 130179376)
Snrpb2	P1P2	chr2	+	CAGE, matched peaks	(143063031, 143063077)	(143063031, 143063077)
Snrpc	P1P2	chr17	+	CAGE, matched peaks	(27840057, 27840119)	(27840156, 27840177)
Snrpd1	P1P2	chr18	+	CAGE, matched peaks	(10617768, 10617845)	(10617858, 10617873)
Snrpd2	P1P2	chr7	+	CAGE, matched peaks	(19149810, 19149844)	(19149431, 19149439)
Snrpd3	P1P2	chr10	+	CAGE, matched peaks	(75518011, 75518029)	(75518030, 75518041)
Snrpe	P1P2	chr1	-	CAGE, matched peaks	(133610253, 133610294)	(133610242, 133610245)
Snrpf	P1P2	chr10	-	CAGE, matched peaks	(93589621, 93589681)	(93589621, 93589681)
Snrpg	P1P2	chr6	+	CAGE, matched peaks	(86371489, 86371550)	(86371715, 86371735)
Snrpn	P1P2	chr7	-	CAGE, matched peaks	(60005101, 60005151)	(60005152, 60005159)
Snta1	P1P2	chr2	-	CAGE, matched peaks	(154408035, 154408071)	(154408078, 154408116)
Sntb1	P1P2	chr15	-	CAGE, matched peaks	(55906742, 55906796)	(55906917, 55906957)
Sntb2	P1P2	chr8	+	CAGE, matched peaks	(106935720, 106935776)	(106935720, 106935776)
Sntg1	P1P2	chr1	-	CAGE, matched peaks	(9299251, 9299306)	(9299251, 9299306)
Sntg2	P1P2	chr12	-	CAGE, matched peaks	(30373320, 30373337)	(30373358, 30373380)
Sntn	P1P2	chr14	+	CAGE, matched peaks	(13670867, 13670919)	(13670867, 13670919)
Snupn	P1P2	chr9	+	CAGE, matched peaks	(56950899, 56950932)	(56950899, 56950932)
Snurf	P1P2	chr7	-	CAGE, matched peaks	(60005101, 60005151)	(60005152, 60005159)
Snw1	P1P2	chr12	-	CAGE, matched peaks	(87472267, 87472332)	(87472267, 87472332)
Snx1	P1P2	chr9	-	CAGE, matched peaks	(66124761, 66124805)	(66124824, 66124846)
Snx10	P1	chr6	+	CAGE, matched peaks	(51523945, 51523976)	(51523945, 51523976)
Snx10	P2	chr6	+	CAGE, matched peaks	(51544513, 51544578)	(51544513, 51544578)
Snx11	P1P2	chr11	-	CAGE, matched peaks	(96777497, 96777546)	(96777474, 96777482)
Snx12	P1P2	chrX	-	CAGE, matched peaks	(101222426, 101222561)	(101222426, 101222561)
Snx13	P1P2	chr12	+	CAGE, matched peaks	(35047180, 35047230)	(35047252, 35047263)
Snx14	P1P2	chr9	-	CAGE, matched peaks	(88438909, 88438936)	(88438940, 88438947)
Snx15	P1P2	chr19	-	CAGE, matched peaks	(6128208, 6128289)	(6128144, 6128191)
Snx16	P1P2	chr3	-	CAGE, matched peaks	(10440054, 10440127)	(10439960, 10439977)
Snx17	P1P2	chr5	+	CAGE, matched peaks	(31193263, 31193318)	(31193263, 31193318)
Snx18	P1P2	chr13	-	CAGE, matched peaks	(113618549, 113618565)	(113618373, 113618401)
Snx19	P1P2	chr9	+	CAGE, matched peaks	(30427033, 30427108)	(30427016, 30427019)
Snx2	P1P2	chr18	+	CAGE, matched peaks	(53176345, 53176376)	(53176299, 53176310)
Snx20	P1P2	chr8	-	CAGE, matched peaks	(88636059, 88636116)	(88636117, 88636132)
Snx21	P1P2	chr2	+	CAGE, matched peaks	(164785994, 164786071)	(164785957, 164785989)
Snx22	P1P2	chr9	-	CAGE, matched peaks	(66069702, 66069741)	(66069743, 66069772)
Snx24	P1P2	chr18	+	CAGE, matched peaks	(53245736, 53245786)	(53245578, 53245607)
Snx25	P1P2	chr8	-	CAGE, matched peaks	(46152412, 46152477)	(46152158, 46152203)
Snx27	P1P2	chr3	-	CAGE, matched peaks	(94582548, 94582573)	(94582687, 94582708)
Snx29	P1P2	chr16	+	CAGE, matched peaks	(11322876, 11322911)	(11322915, 11322930)
Snx3	P1P2	chr10	+	CAGE, matched peaks	(42502197, 42502282)	(42502060, 42502083)
Snx30	P1P2	chr4	+	CAGE, matched peaks	(59805829, 59805914)	(59805813, 59805820)
Snx31	P1P2	chr15	-	CAGE, matched peaks	(36555556, 36555579)	(36555536, 36555539)
Snx32	P1P2	chr19	-	CAGE, matched peaks	(5510467, 5510518)	(5510446, 5510465)
Snx33	P1P2	chr9	-	CAGE, matched peaks	(56928056, 56928122)	(56928350, 56928392)
Snx4	P1P2	chr16	+	CAGE, matched peaks	(33251415, 33251456)	(33251415, 33251456)
Snx5	P1P2	chr2	-	CAGE, matched peaks	(144270780, 144270800)	(144270440, 144270486)
Snx6	P1P2	chr12	-	CAGE, matched peaks	(54795660, 54795696)	(54795698, 54795714)
Snx7	P1P2	chr3	-	CAGE, matched peaks	(117868905, 117868921)	(117868930, 117868944)
Snx8	P1	chr5	-	CAGE, matched peaks	(140389188, 140389254)	(140389188, 140389254)
Snx8	P2	chr5	-	CAGE, matched peaks	(140360378, 140360428)	(140360378, 140360428)
Snx9	P1P2	chr17	+	CAGE, matched peaks	(5841307, 5841377)	(5841424, 5841463)
Soat1	P1P2	chr1	-	CAGE, matched peaks	(156474249, 156474281)	(156474231, 156474248)
Soat2	P1P2	chr15	+	CAGE, matched peaks	(102150502, 102150577)	(102150502, 102150577)
Sobp	P1P2	chr10	-	CAGE, matched peaks	(43174521, 43174569)	(43174589, 43174615)
Socs1	P1P2	chr16	-	CAGE, matched peaks	(10785525, 10785543)	(10785878, 10785879)
Socs2	P1P2	chr10	-	CAGE, matched peaks	(95416780, 95416834)	(95416716, 95416732)
Socs3	P1P2	chr11	-	CAGE, matched peaks	(117969176, 117969192)	(117969905, 117969938)
Socs4	P1P2	chr14	+	CAGE, matched peaks	(47276910, 47276936)	(47276990, 47277009)
Socs5	P1P2	chr17	+	CAGE, matched peaks	(87107621, 87107684)	(87107621, 87107684)
Socs6	P1P2	chr18	-	CAGE, matched peaks	(88894323, 88894371)	(88894292, 88894319)
Socs7	P1P2	chr11	+	CAGE, matched peaks	(97362275, 97362313)	(97362275, 97362313)
Sod1	P1P2	chr16	+	CAGE, matched peaks	(90220747, 90220771)	(90220708, 90220725)
Sod2	P1P2	chr17	+	CAGE, matched peaks	(13007955, 13007988)	(13007924, 13007954)
Sod3	P1P2	chr5	+	CAGE, matched peaks	(52363956, 52363980)	(52363925, 52363955)
Soga1	P1P2	chr2	-	CAGE, primary peaks	(157079081, 157079121)	(157079212, 157079276)
Soga2	P1P2	chr17	-	CAGE, primary peaks	(66449715, 66449759)	(66449624, 66449650)
Soga3	P1P2	chr10	+	CAGE, primary peaks	(29143649, 29143720)	(29144129, 29144164)
Sohlh1	P1P2	chr2	-	CAGE, matched peaks	(25847324, 25847339)	(25847296, 25847307)
Sohlh2	P1P2	chr3	+	CAGE, matched peaks	(55182024, 55182059)	(55181960, 55181965)
Son	P1P2	chr16	+	CAGE, matched peaks	(91647859, 91647905)	(91647842, 91647858)
Sorbs1	ENSMUST00000099467.3,ENSMUST00000099466.3,ENSMUST00000165212.1,ENSMUST00000165469.1	chr19	-	CAGE, robust peak	(40402348, 40402357)	(40402322, 40402330)
Sorbs2	ENSMUST00000067107.7	chr8	+	CAGE, robust peak	(45507768, 45507807)	(45507894, 45507905)
Sorbs2	ENSMUST00000135336.1	chr8	+	CAGE, robust peak	(45627688, 45627699)	(45627976, 45628001)
Sorbs3	P1	chr14	-	CAGE, matched peaks	(70203408, 70203453)	(70203408, 70203453)
Sorbs3	P2	chr14	-	CAGE, matched peaks	(70206082, 70206101)	(70206082, 70206101)
Sorcs1	P1P2	chr19	-	CAGE, matched peaks	(50678642, 50678702)	(50678712, 50678733)
Sorcs2	P1P2	chr5	-	CAGE, matched peaks	(36398090, 36398149)	(36398060, 36398063)
Sorcs3	P1P2	chr19	+	CAGE, matched peaks	(48206133, 48206163)	(48206133, 48206163)
Sord	P1P2	chr2	+	CAGE, matched peaks	(122234778, 122234822)	(122234833, 122234841)
Sorl1	P1P2	chr9	-	CAGE, matched peaks	(42124111, 42124142)	(42124276, 42124333)
Sort1	P1P2	chr3	+	CAGE, matched peaks	(108284103, 108284142)	(108284089, 108284100)
Sos1	P1P2	chr17	-	CAGE, matched peaks	(80480435, 80480462)	(80480414, 80480434)
Sos2	P1P2	chr12	-	CAGE, matched peaks	(69682183, 69682226)	(69681795, 69681869)
Sost	P1P2	chr11	-	CAGE, matched peaks	(101967005, 101967021)	(101967005, 101967021)
Sostdc1	P1P2	chr12	+	CAGE, matched peaks	(36314216, 36314232)	(36314160, 36314171)
Sowaha	P1P2	chr11	-	CAGE, primary peaks	(53480178, 53480216)	(53480159, 53480176)
Sowahb	P1P2	chr5	-	CAGE, primary peaks	(93045026, 93045064)	(93044930, 93044953)
Sowahd	P1P2	chrX	+	CAGE, primary peaks	(37048807, 37048814)	(37048843, 37048846)
Sox1	P1P2	chr8	+	CAGE, matched peaks	(12395603, 12395621)	(12395603, 12395621)
Sox10	P1P2	chr15	-	CAGE, matched peaks	(79164477, 79164496)	(79164477, 79164496)
Sox11	P1P2	chr12	-	CAGE, matched peaks	(27342696, 27342726)	(27342696, 27342726)
Sox12	P1P2	chr2	-	CAGE, matched peaks	(152397733, 152397776)	(152397733, 152397776)
Sox13	ENSMUST00000094551.4	chr1	-	Annotation	(133393269, 133393269)	(133393269, 133393269)
Sox14	P1P2	chr9	-	CAGE, matched peaks	(99876147, 99876193)	(99876198, 99876212)
Sox15	P1P2	chr11	+	CAGE, matched peaks	(69655029, 69655055)	(69654999, 69655013)
Sox17	P1	chr1	-	CAGE, matched peaks	(4493598, 4493614)	(4493598, 4493614)
Sox17	P2	chr1	-	CAGE, matched peaks	(4496400, 4496420)	(4496400, 4496420)
Sox18	P1P2	chr2	-	CAGE, matched peaks	(181671622, 181671645)	(181671622, 181671645)
Sox2	P1P2	chr3	+	CAGE, matched peaks	(34649987, 34650005)	(34650024, 34650050)
Sox21	P1P2	chr14	-	CAGE, matched peaks	(118236992, 118237013)	(118237016, 118237035)
Sox3	P1P2	chrX	-	CAGE, matched peaks	(60893437, 60893440)	(60893481, 60893485)
Sox30	P1P2	chr11	+	CAGE, matched peaks	(45980309, 45980337)	(45980255, 45980273)
Sox4	P1P2	chr13	-	CAGE, matched peaks	(28953690, 28953705)	(28953690, 28953705)
Sox5	ENSMUST00000038815.7	chr6	-	CAGE, robust peak	(144209663, 144209690)	(144209349, 144209356)
Sox6	P1P2	chr7	-	CAGE, matched peaks	(115846080, 115846112)	(115846118, 115846154)
Sox7	P1P2	chr14	+	CAGE, matched peaks	(63943666, 63943687)	(63943552, 63943561)
Sox8	P1P2	chr17	-	CAGE, matched peaks	(25570678, 25570694)	(25570367, 25570383)
Sox9	P1	chr11	+	CAGE, matched peaks	(112782182, 112782248)	(112782182, 112782248)
Sox9	P2	chr11	+	CAGE, matched peaks	(112784895, 112784910)	(112784895, 112784910)
Sp1	P1P2	chr15	+	CAGE, matched peaks	(102406269, 102406333)	(102406374, 102406398)
Sp100	P1P2	chr1	+	CAGE, matched peaks	(85650008, 85650020)	(85650027, 85650042)
Sp110	P1P2	chr1	-	CAGE, matched peaks	(85598796, 85598822)	(85598843, 85598852)
Sp140	P1P2	chr1	+	CAGE, matched peaks	(85601035, 85601070)	(85600672, 85600704)
Sp2	P1	chr11	-	CAGE, matched peaks	(96977660, 96977693)	(96977660, 96977693)
Sp2	P2	chr11	-	CAGE, matched peaks	(96968655, 96968673)	(96968655, 96968673)
Sp3	P1P2	chr2	-	CAGE, matched peaks	(72978988, 72979066)	(72979263, 72979342)
Sp4	P1P2	chr12	-	CAGE, matched peaks	(118301370, 118301426)	(118301429, 118301458)
Sp5	P1P2	chr2	+	CAGE, matched peaks	(70475111, 70475127)	(70475111, 70475127)
Sp6	P1P2	chr11	+	CAGE, matched peaks	(97018758, 97018765)	(97018819, 97018827)
Sp7	P1P2	chr15	-	CAGE, matched peaks	(102366974, 102367023)	(102366314, 102366338)
Sp8	P1P2	chr12	+	CAGE, matched peaks	(118847227, 118847238)	(118847305, 118847311)
Sp9	P1P2	chr2	+	CAGE, matched peaks	(73271926, 73271939)	(73271947, 73271959)
Spa17	P1P2	chr9	-	CAGE, matched peaks	(37613578, 37613626)	(37613715, 37613728)
Spaca1	P1P2	chr4	-	CAGE, matched peaks	(34050055, 34050072)	(34050149, 34050202)
Spaca3	P1P2	chr11	+	CAGE, matched peaks	(80858399, 80858428)	(80858358, 80858367)
Spaca4	P1P2	chr7	-	CAGE, matched peaks	(45725751, 45725766)	(45725787, 45725813)
Spaca5	P1P2	chrX	+	CAGE, matched peaks	(21068435, 21068447)	(21068462, 21068471)
Spaca7	P1P2	chr8	+	CAGE, matched peaks	(12573017, 12573060)	(12573064, 12573076)
Spag1	ENSMUST00000047348.3,ENSMUST00000171205.1	chr15	+	CAGE, robust peak	(36179299, 36179327)	(36179343, 36179346)
Spag11a	P1P2	chr8	+	CAGE, matched peaks	(19157879, 19157893)	(19157879, 19157893)
Spag11b	P1P2	chr8	+	CAGE, matched peaks	(19140751, 19140767)	(19140751, 19140767)
Spag16	P1P2	chr1	+	CAGE, matched peaks	(69826957, 69826984)	(69826986, 69827003)
Spag17	P1P2	chr3	+	CAGE, matched peaks	(99885383, 99885419)	(99885425, 99885439)
Spag4	P1P2	chr2	+	CAGE, matched peaks	(156065180, 156065282)	(156065738, 156065760)
Spag5	P1P2	chr11	+	CAGE, matched peaks	(78301610, 78301634)	(78301579, 78301606)
Spag6	P1P2	chr16	-	CAGE, matched peaks	(16829276, 16829349)	(16829243, 16829253)
Spag7	P1P2	chr11	-	CAGE, matched peaks	(70669283, 70669304)	(70669283, 70669304)
Spag8	P1P2	chr4	-	CAGE, matched peaks	(43653542, 43653557)	(43653560, 43653583)
Spag9	P1P2	chr11	+	CAGE, matched peaks	(93996082, 93996099)	(93996082, 93996099)
